"Warehouse ID","Variant Name",Stock,Barcode1,"Cost Price","Selling Price","Shopify Variant ID",SKU,"KSU (Shopify Product)","Created At","Updated At"
116480,L,0,FS1TS30MBGL,38390,217000,,FS1TS30MBGL,,"2025-06-02 18:06:06","2025-09-01 10:05:00"
116481,M,0,FS1TS30MBGM,38390,217000,,FS1TS30MBGM,,"2025-06-02 18:06:06","2025-09-01 10:05:00"
116482,XL,0,FS1TS30MBGXL,38390,217000,,FS1TS30MBGXL,,"2025-06-02 18:06:06","2025-09-01 10:05:00"
116484,L,0,FS1TS30MBKL,38390,217000,,FS1TS30MBKL,,"2025-06-02 18:06:06","2025-09-01 10:05:00"
116485,M,0,FS1TS30MBKM,38390,217000,,FS1TS30MBKM,,"2025-06-02 18:06:07","2025-09-01 10:05:00"
116486,XL,0,FS1TS30MBKXL,38390,217000,,FS1TS30MBKXL,,"2025-06-02 18:06:07","2025-09-01 10:05:00"
116488,L,0,FS1TS30MWHL,38390,217000,,FS1TS30MWHL,,"2025-06-02 18:06:07","2025-09-01 10:05:00"
116489,M,0,FS1TS30MWHM,38390,217000,,FS1TS30MWHM,,"2025-06-02 18:06:07","2025-09-01 10:05:00"
116490,XL,0,FS1TS30MWHXL,38390,217000,,FS1TS30MWHXL,,"2025-06-02 18:06:07","2025-09-01 10:05:00"
116492,L,0,FS1TS32MBKL,44440,223000,,FS1TS32MBKL,,"2025-06-02 18:06:07","2025-09-01 10:05:00"
116493,M,0,FS1TS32MBKM,44440,223000,,FS1TS32MBKM,,"2025-06-02 18:06:08","2025-09-01 10:05:00"
116494,XL,0,FS1TS32MBKXL,44440,223000,,FS1TS32MBKXL,,"2025-06-02 18:06:08","2025-09-01 10:05:00"
116496,L,0,FS1TS32MWHL,44440,223000,,FS1TS32MWHL,,"2025-06-02 18:06:08","2025-09-01 10:05:00"
116497,M,0,FS1TS32MWHM,44440,223000,,FS1TS32MWHM,,"2025-06-02 18:06:08","2025-09-01 10:05:00"
116498,XL,0,FS1TS32MWHXL,44440,223000,,FS1TS32MWHXL,,"2025-06-02 18:06:08","2025-09-01 10:05:00"
116500,L,0,FS1TS33MBKL,40700,216000,,FS1TS33MBKL,,"2025-06-02 18:06:08","2025-09-01 10:05:00"
116501,M,0,FS1TS33MBKM,40700,216000,,FS1TS33MBKM,,"2025-06-02 18:06:09","2025-09-01 10:05:00"
116503,L,0,FS1TS33MWHL,40700,216000,,FS1TS33MWHL,,"2025-06-02 18:06:09","2025-09-01 10:05:00"
116504,M,1,FS1TS33MWHM,40700,216000,,FS1TS33MWHM,,"2025-06-02 18:06:09","2025-09-25 15:29:00"
116506,FR,0,FS2AC01FBGFR,14850,16000,,FS2AC01FBGFR,,"2025-06-02 18:06:09","2025-09-01 10:05:00"
116508,FR,0,FS2AC01FBKFR,14850,16000,,FS2AC01FBKFR,,"2025-06-02 18:06:09","2025-09-01 10:05:00"
116510,FR,0,FS2AC02FBKFR,16500,15000,,FS2AC02FBKFR,,"2025-06-02 18:06:10","2025-09-01 10:05:00"
116512,FR,0,FS2AC02FPKFR,16830,16000,,FS2AC02FPKFR,,"2025-06-02 18:06:10","2025-09-01 10:05:00"
116514,FR,0,FS2AC03FBKFR,2915,48000,,FS2AC03FBKFR,,"2025-06-02 18:06:10","2025-09-01 10:05:00"
116516,FR,3,FS2AC03FWHFR,2915,48000,,FS2AC03FWHFR,,"2025-06-02 18:06:10","2025-09-01 10:05:00"
116518,FR,0,FS2AC04FBGFR,121,0,,FS2AC04FBGFR,,"2025-06-02 18:06:11","2025-09-01 10:05:00"
116520,FR,0,FS2AC04FPKFR,121,0,,FS2AC04FPKFR,,"2025-06-02 18:06:11","2025-09-01 10:05:00"
116522,FR,0,FS2AC04FWHFR,121,0,,FS2AC04FWHFR,,"2025-06-02 18:06:11","2025-09-01 10:05:00"
116524,FR,0,FS2AC10FBKFR,10890,68000,,FS2AC10FBKFR,,"2025-06-02 18:06:11","2025-09-01 10:05:00"
116526,FR,0,FS2AC10FWHFR,10890,68000,,FS2AC10FWHFR,,"2025-06-02 18:06:11","2025-09-01 10:05:00"
116528,FR,0,FS2AC11FPKFR,12100,68000,,FS2AC11FPKFR,,"2025-06-02 18:06:12","2025-09-01 10:05:00"
116530,FR,0,FS2AC11FWHFR,12100,68000,,FS2AC11FWHFR,,"2025-06-02 18:06:12","2025-09-01 10:05:00"
116532,FR,0,FS2AC12FBKFR,8580,58000,,FS2AC12FBKFR,,"2025-06-02 18:06:12","2025-09-01 10:05:00"
116534,FR,0,FS2AC12FWHFR,8580,58000,,FS2AC12FWHFR,,"2025-06-02 18:06:12","2025-09-01 10:05:00"
116536,FR,0,FS2AC13FPKFR,27720,138000,,FS2AC13FPKFR,,"2025-06-02 18:06:13","2025-09-01 10:05:00"
116538,FR,0,FS2AC13FWHFR,27720,138000,,FS2AC13FWHFR,,"2025-06-02 18:06:13","2025-09-01 10:05:00"
116540,FR,0,FS2AC14FPKFR,47300,238000,,FS2AC14FPKFR,,"2025-06-02 18:06:13","2025-09-01 10:05:00"
116542,FR,0,FS2AC14FWHFR,47300,238000,,FS2AC14FWHFR,,"2025-06-02 18:06:13","2025-09-01 10:05:00"
116544,FR,0,FS2AC15FPKFR,28270,148000,,FS2AC15FPKFR,,"2025-06-02 18:06:13","2025-09-22 09:42:00"
116546,FR,0,FS2AC15FWHFR,28270,148000,,FS2AC15FWHFR,,"2025-06-02 18:06:14","2025-09-01 10:05:00"
116548,FR,0,FS2AC16FBGFR,14850,88000,,FS2AC16FBGFR,,"2025-06-02 18:06:14","2025-09-01 10:05:00"
116550,FR,0,FS2AC16FPKFR,14850,88000,,FS2AC16FPKFR,,"2025-06-02 18:06:14","2025-09-01 10:05:00"
116552,FR,0,FS2AC17FPKFR,27280,138000,,FS2AC17FPKFR,,"2025-06-02 18:06:14","2025-09-01 10:05:00"
116554,FR,0,FS2AC17FWHFR,27280,138000,,FS2AC17FWHFR,,"2025-06-02 18:06:15","2025-09-01 10:05:00"
116556,FR,0,FS2AC18FBKFR,30250,158000,44220030779564,FS2AC18FBKFR,,"2025-06-02 18:06:15","2025-11-24 18:19:00"
116558,FR,0,FS2AC19FBKFR,28490,148000,44220030845100,FS2AC19FBKFR,,"2025-06-02 18:06:15","2025-11-24 18:19:00"
116560,FR,0,FS2AC20FBKFR,28160,148000,44220030976172,FS2AC20FBKFR,,"2025-06-02 18:06:15","2025-11-24 18:19:00"
116562,FR,0,FS2AC21FBKFR,29150,148000,44276651229356,FS2AC21FBKFR,,"2025-06-02 18:06:16","2025-11-24 18:19:00"
116564,FR,0,FS2AC22FBKFR,14850,13500,,FS2AC22FBKFR,,"2025-06-02 18:06:16","2025-09-01 10:05:00"
116566,FR,0,FS2AC22FWHFR,14850,13500,,FS2AC22FWHFR,,"2025-06-02 18:06:16","2025-09-01 10:05:00"
116568,FR,0,FS2BG01FNVFR,89430,398000,,FS2BG01FNVFR,,"2025-06-02 18:06:16","2025-10-27 16:55:00"
116570,FR,2,FS2BG01FPKFR,89507,398000,,FS2BG01FPKFR,,"2025-06-02 18:06:16","2025-10-27 16:55:00"
116572,FR,3,FS2BG01FWHFR,89507,398000,,FS2BG01FWHFR,,"2025-06-02 18:06:17","2025-09-01 10:05:00"
116574,FR,0,FS2BG02FNVFR,59730,298000,,FS2BG02FNVFR,,"2025-06-02 18:06:17","2025-09-01 10:05:00"
116576,FR,0,FS2BG02FPKFR,59730,298000,,FS2BG02FPKFR,,"2025-06-02 18:06:17","2025-09-01 10:05:00"
116578,FR,0,FS2BG02FWHFR,59730,298000,,FS2BG02FWHFR,,"2025-06-02 18:06:17","2025-09-01 10:05:00"
116580,FR,0,FS2BG03FBGFR,35530,198000,,FS2BG03FBGFR,,"2025-06-02 18:06:17","2025-09-01 10:05:00"
116582,FR,0,FS2BG03FBKFR,35530,198000,,FS2BG03FBKFR,,"2025-06-02 18:06:18","2025-09-01 10:05:00"
116584,FR,0,FS2BG04FBKFR,58080,298000,,FS2BG04FBKFR,,"2025-06-02 18:06:18","2025-09-01 10:05:00"
116586,FR,0,FS2BG04FBLFR,58080,298000,,FS2BG04FBLFR,,"2025-06-02 18:06:18","2025-09-01 10:05:00"
116588,FR,2,FS2BG04FWHFR,58080,298000,,FS2BG04FWHFR,,"2025-06-02 18:06:18","2025-09-01 10:05:00"
116590,FR,0,FS2BG05FBGFR,64900,368000,,FS2BG05FBGFR,,"2025-06-02 18:06:19","2025-09-01 10:05:00"
116592,FR,0,FS2BG05FNVFR,64900,368000,,FS2BG05FNVFR,,"2025-06-02 18:06:19","2025-09-01 10:05:00"
116594,FR,1,FS2BG06FBGFR,51260,268000,,FS2BG06FBGFR,,"2025-06-02 18:06:19","2025-09-01 10:05:00"
116596,FR,0,FS2BG07FNVFR,68640,298000,,FS2BG07FNVFR,,"2025-06-02 18:06:19","2025-09-01 10:05:00"
116598,FR,0,FS2BG07FWHFR,68640,298000,,FS2BG07FWHFR,,"2025-06-02 18:06:19","2025-09-01 10:05:00"
116600,FR,0,FS2BG08FBKFR,57750,358000,,FS2BG08FBKFR,,"2025-06-02 18:06:20","2025-09-01 10:05:00"
116602,FR,0,FS2BG08FWHFR,57750,358000,,FS2BG08FWHFR,,"2025-06-02 18:06:20","2025-09-01 10:05:00"
116604,FR,0,FS2BG10FBKFR,38500,238000,,FS2BG10FBKFR,,"2025-06-02 18:06:20","2025-09-01 10:05:00"
116606,FR,0,FS2BG10FWHFR,38500,238000,,FS2BG10FWHFR,,"2025-06-02 18:06:21","2025-09-01 10:05:00"
116608,FR,0,FS2BG11FBKFR,199980,798000,,FS2BG11FBKFR,,"2025-06-02 18:06:21","2025-09-01 10:05:00"
116610,FR,0,FS2BG11FWHFR,199980,798000,44276651294892,FS2BG11FWHFR,,"2025-06-02 18:06:21","2025-11-24 18:19:00"
116612,FR,0,FS2BG12FWHFR,88000,468000,,FS2BG12FWHFR,,"2025-06-02 18:06:21","2025-09-01 10:05:00"
116614,FR,0,FS2BG13FBKFR,42900,238000,,FS2BG13FBKFR,,"2025-06-02 18:06:21","2025-09-01 10:05:00"
116616,FR,0,FS2BG13FWHFR,42900,238000,,FS2BG13FWHFR,,"2025-06-02 18:06:22","2025-09-01 10:05:00"
116618,FR,0,FS2BG15FBKFR,34320,168000,,FS2BG15FBKFR,,"2025-06-02 18:06:22","2025-09-01 10:05:00"
116620,FR,0,FS2BG16FWHFR,36850,208000,,FS2BG16FWHFR,,"2025-06-02 18:06:22","2025-09-01 10:05:00"
116622,FR,0,FS2BG99FBKFR,28380,0,,FS2BG99FBKFR,,"2025-06-02 18:06:22","2025-09-01 10:05:00"
116624,S,0,FS2CD01FPKS,86900,398000,,FS2CD01FPKS,,"2025-06-02 18:06:23","2025-09-01 10:05:00"
116625,XS,3,FS2CD01FPKXS,86900,398000,,FS2CD01FPKXS,,"2025-06-02 18:06:23","2025-11-19 15:40:00"
116627,S,0,FS2CD01FWHS,86900,398000,,FS2CD01FWHS,,"2025-06-02 18:06:23","2025-09-01 10:05:00"
116628,XS,0,FS2CD01FWHXS,86900,398000,,FS2CD01FWHXS,,"2025-06-02 18:06:23","2025-09-01 10:05:00"
116630,S,0,FS2CD02FBGS,89100,418000,,FS2CD02FBGS,,"2025-06-02 18:06:24","2025-09-01 10:05:00"
116631,XS,0,FS2CD02FBGXS,89100,418000,,FS2CD02FBGXS,,"2025-06-02 18:06:24","2025-09-01 10:05:00"
116633,S,1,FS2CD02FBKS,89100,418000,,FS2CD02FBKS,,"2025-06-02 18:06:24","2025-09-01 10:05:00"
116634,XS,0,FS2CD02FBKXS,89100,418000,,FS2CD02FBKXS,,"2025-06-02 18:06:24","2025-09-01 10:05:00"
116636,S,0,FS2CD04FBGS,42570,298000,,FS2CD04FBGS,,"2025-06-02 18:06:24","2025-09-01 10:05:00"
116637,XS,0,FS2CD04FBGXS,42570,298000,,FS2CD04FBGXS,,"2025-06-02 18:06:24","2025-09-01 10:05:00"
116639,S,0,FS2CD04FBLS,42570,298000,,FS2CD04FBLS,,"2025-06-02 18:06:25","2025-09-01 10:05:00"
116640,XS,0,FS2CD04FBLXS,42570,298000,,FS2CD04FBLXS,,"2025-06-02 18:06:25","2025-09-01 10:05:00"
116642,S,0,FS2CD05FBKS,50820,318000,,FS2CD05FBKS,,"2025-06-02 18:06:25","2025-09-01 10:05:00"
116643,XS,0,FS2CD05FBKXS,50820,318000,,FS2CD05FBKXS,,"2025-06-02 18:06:25","2025-09-01 10:05:00"
116645,S,0,FS2CD05FWHS,50820,318000,,FS2CD05FWHS,,"2025-06-02 18:06:25","2025-09-01 10:05:00"
116646,XS,0,FS2CD05FWHXS,50820,318000,,FS2CD05FWHXS,,"2025-06-02 18:06:26","2025-09-01 10:05:00"
116648,S,0,FS2DR02FBGS,80089,398000,,FS2DR02FBGS,,"2025-06-02 18:06:26","2025-09-01 10:05:00"
116649,XS,6,FS2DR02FBGXS,80089,398000,,FS2DR02FBGXS,,"2025-06-02 18:06:26","2025-10-10 09:10:00"
116651,S,0,FS2DR02FBKS,80089,398000,,FS2DR02FBKS,,"2025-06-02 18:06:26","2025-09-01 10:05:00"
116652,XS,3,FS2DR02FBKXS,80089,398000,,FS2DR02FBKXS,,"2025-06-02 18:06:26","2025-10-16 20:41:00"
116654,S,3,FS2DR03FBLS,88634,438000,,FS2DR03FBLS,,"2025-06-02 18:06:27","2025-09-26 08:56:00"
116655,XS,3,FS2DR03FBLXS,88634,438000,,FS2DR03FBLXS,,"2025-06-02 18:06:27","2025-11-21 19:37:00"
116657,S,1,FS2DR03FNVS,88634,438000,,FS2DR03FNVS,,"2025-06-02 18:06:27","2025-09-20 20:22:00"
116658,XS,2,FS2DR03FNVXS,88634,438000,,FS2DR03FNVXS,,"2025-06-02 18:06:27","2025-11-25 09:55:00"
116660,S,0,FS2DR03FWHS,88634,438000,,FS2DR03FWHS,,"2025-06-02 18:06:27","2025-09-01 10:05:00"
116661,XS,5,FS2DR03FWHXS,88634,438000,,FS2DR03FWHXS,,"2025-06-02 18:06:28","2025-09-01 10:05:00"
116663,18,0,FS2GV01FBL18,10450,58000,,FS2GV01FBL18,,"2025-06-02 18:06:28","2025-09-01 10:05:00"
116664,19,0,FS2GV01FBL19,10450,58000,,FS2GV01FBL19,,"2025-06-02 18:06:28","2025-09-01 10:05:00"
116665,20,0,FS2GV01FBL20,10450,58000,,FS2GV01FBL20,,"2025-06-02 18:06:28","2025-09-01 10:05:00"
116666,21,0,FS2GV01FBL21,10450,58000,,FS2GV01FBL21,,"2025-06-02 18:06:28","2025-09-01 10:05:00"
116668,18,0,FS2GV01FGN18,10450,58000,,FS2GV01FGN18,,"2025-06-02 18:06:28","2025-09-01 10:05:00"
116669,19,0,FS2GV01FGN19,10450,58000,,FS2GV01FGN19,,"2025-06-02 18:06:29","2025-09-01 10:05:00"
116670,20,1,FS2GV01FGN20,10450,58000,,FS2GV01FGN20,,"2025-06-02 18:06:29","2025-09-01 10:05:00"
116671,21,0,FS2GV01FGN21,10450,58000,,FS2GV01FGN21,,"2025-06-02 18:06:29","2025-09-01 10:05:00"
116673,18,0,FS2GV01FLM18,10450,58000,,FS2GV01FLM18,,"2025-06-02 18:06:29","2025-09-01 10:05:00"
116674,19,0,FS2GV01FLM19,10450,58000,,FS2GV01FLM19,,"2025-06-02 18:06:29","2025-09-01 10:05:00"
116675,20,1,FS2GV01FLM20,10450,58000,,FS2GV01FLM20,,"2025-06-02 18:06:29","2025-09-01 10:05:00"
116676,21,0,FS2GV01FLM21,10450,58000,,FS2GV01FLM21,,"2025-06-02 18:06:30","2025-09-01 10:05:00"
116678,18,0,FS2GV01FNV18,10450,58000,,FS2GV01FNV18,,"2025-06-02 18:06:30","2025-09-01 10:05:00"
116679,19,0,FS2GV01FNV19,10450,58000,,FS2GV01FNV19,,"2025-06-02 18:06:30","2025-09-01 10:05:00"
116680,20,0,FS2GV01FNV20,10450,58000,,FS2GV01FNV20,,"2025-06-02 18:06:30","2025-09-01 10:05:00"
116681,21,0,FS2GV01FNV21,10450,58000,,FS2GV01FNV21,,"2025-06-02 18:06:30","2025-09-01 10:05:00"
116683,18,0,FS2GV01FPK18,10450,58000,,FS2GV01FPK18,,"2025-06-02 18:06:30","2025-09-01 10:05:00"
116684,19,0,FS2GV01FPK19,10450,58000,,FS2GV01FPK19,,"2025-06-02 18:06:31","2025-09-01 10:05:00"
116685,20,1,FS2GV01FPK20,10450,58000,,FS2GV01FPK20,,"2025-06-02 18:06:31","2025-09-01 10:05:00"
116686,21,0,FS2GV01FPK21,10450,58000,,FS2GV01FPK21,,"2025-06-02 18:06:31","2025-09-01 10:05:00"
116688,18,0,FS2GV01FWH18,10450,58000,,FS2GV01FWH18,,"2025-06-02 18:06:31","2025-09-01 10:05:00"
116689,19,0,FS2GV01FWH19,10450,58000,,FS2GV01FWH19,,"2025-06-02 18:06:31","2025-09-01 10:05:00"
116690,20,0,FS2GV01FWH20,10450,58000,,FS2GV01FWH20,,"2025-06-02 18:06:31","2025-09-01 10:05:00"
116691,21,0,FS2GV01FWH21,10450,58000,,FS2GV01FWH21,,"2025-06-02 18:06:32","2025-09-01 10:05:00"
116693,FR,0,FS2HT01FBGFR,21560,128000,,FS2HT01FBGFR,,"2025-06-02 18:06:32","2025-09-01 10:05:00"
116695,FR,0,FS2HT01FBKFR,21560,128000,,FS2HT01FBKFR,,"2025-06-02 18:06:32","2025-09-01 10:05:00"
116697,FR,0,FS2HT01FWHFR,21560,128000,,FS2HT01FWHFR,,"2025-06-02 18:07:25","2025-09-01 10:05:00"
116699,FR,0,FS2HT01MBKFR,17160,88000,,FS2HT01MBKFR,,"2025-06-02 18:07:25","2025-09-01 10:05:00"
116701,FR,0,FS2HT01MWHFR,17160,88000,,FS2HT01MWHFR,,"2025-06-02 18:07:25","2025-09-01 10:05:00"
116703,FR,0,FS2HT01UBKFR,22506,118000,,FS2HT01UBKFR,,"2025-06-02 18:07:25","2025-09-01 10:05:00"
116705,FR,0,FS2HT01UWHFR,22506,118000,,FS2HT01UWHFR,,"2025-06-02 18:07:26","2025-09-01 10:05:00"
116707,FR,0,FS2HT02FBKFR,23061,118000,,FS2HT02FBKFR,,"2025-06-02 18:07:26","2025-09-01 10:05:00"
116709,FR,0,FS2HT02FWHFR,23061,118000,,FS2HT02FWHFR,,"2025-06-02 18:07:26","2025-09-01 10:05:00"
116711,FR,0,FS2HT02MBKFR,18810,98000,,FS2HT02MBKFR,,"2025-06-02 18:07:26","2025-09-01 10:05:00"
116713,FR,0,FS2HT02MWHFR,18810,98000,,FS2HT02MWHFR,,"2025-06-02 18:07:27","2025-09-01 10:05:00"
116715,FR,0,FS2HT04FBKFR,17490,118000,,FS2HT04FBKFR,,"2025-06-02 18:07:27","2025-09-01 10:05:00"
116717,FR,0,FS2HT04FWHFR,17490,118000,,FS2HT04FWHFR,,"2025-06-02 18:07:27","2025-09-01 10:05:00"
116719,FR,0,FS2HT05FBKFR,19800,108000,,FS2HT05FBKFR,,"2025-06-02 18:07:27","2025-09-01 10:05:00"
116721,FR,0,FS2HT05FWHFR,19800,108000,,FS2HT05FWHFR,,"2025-06-02 18:07:28","2025-09-01 10:05:00"
116723,FR,0,FS2HT06FWHFR,25080,138000,,FS2HT06FWHFR,,"2025-06-02 18:07:28","2025-09-01 10:05:00"
116725,FR,0,FS2HT07FWHFR,23100,128000,,FS2HT07FWHFR,,"2025-06-02 18:07:28","2025-09-01 10:05:00"
116727,FR,0,FS2HT08FNVFR,16500,108000,,FS2HT08FNVFR,,"2025-06-02 18:07:28","2025-09-01 10:05:00"
116729,FR,0,FS2HT08FPKFR,16500,108000,,FS2HT08FPKFR,,"2025-06-02 18:07:29","2025-09-01 10:05:00"
116731,FR,0,FS2HT08FWHFR,16500,108000,,FS2HT08FWHFR,,"2025-06-02 18:07:29","2025-09-01 10:05:00"
116733,FR,0,FS2HT09FPKFR,21340,128000,,FS2HT09FPKFR,,"2025-06-02 18:07:29","2025-09-01 10:05:00"
116735,FR,0,FS2HT09FWHFR,21340,128000,,FS2HT09FWHFR,,"2025-06-02 18:07:29","2025-09-01 10:05:00"
116737,FR,0,FS2HT10FBKFR,16390,98000,,FS2HT10FBKFR,,"2025-06-02 18:07:30","2025-09-01 10:05:00"
116739,FR,0,FS2HT10FBLFR,16390,98000,,FS2HT10FBLFR,,"2025-06-02 18:07:30","2025-10-27 16:55:00"
116741,FR,0,FS2HT10FWHFR,16390,98000,,FS2HT10FWHFR,,"2025-06-02 18:07:30","2025-09-01 10:05:00"
116743,FR,0,FS2HT11FBKFR,20240,118000,,FS2HT11FBKFR,,"2025-06-02 18:07:30","2025-09-01 10:05:00"
116745,FR,0,FS2HT11FWHFR,20240,118000,,FS2HT11FWHFR,,"2025-06-02 18:07:31","2025-09-20 11:53:00"
116747,FR,0,FS2HT12FBKFR,23650,128000,,FS2HT12FBKFR,,"2025-06-02 18:07:31","2025-09-01 10:05:00"
116749,FR,1,FS2HT12FWHFR,23650,128000,,FS2HT12FWHFR,,"2025-06-02 18:07:31","2025-09-01 10:05:00"
116751,FR,0,FS2HT13FBKFR,23430,118000,,FS2HT13FBKFR,,"2025-06-02 18:07:32","2025-11-19 19:42:00"
116753,FR,0,FS2HT13FWHFR,23430,118000,,FS2HT13FWHFR,,"2025-06-02 18:07:32","2025-10-16 14:11:00"
116755,FR,0,FS2HT14FBKFR,21120,118000,,FS2HT14FBKFR,,"2025-06-02 18:07:32","2025-09-01 10:05:00"
116757,FR,0,FS2HT14FWHFR,21120,118000,,FS2HT14FWHFR,,"2025-06-02 18:07:32","2025-09-01 10:05:00"
116759,FR,0,FS2HT16FBGFR,20462,118000,,FS2HT16FBGFR,,"2025-06-02 18:07:33","2025-09-01 10:05:00"
116761,FR,0,FS2HT16FBLFR,20462,118000,,FS2HT16FBLFR,,"2025-06-02 18:07:33","2025-09-01 10:05:00"
116763,FR,0,FS2HT16FWHFR,20462,118000,,FS2HT16FWHFR,,"2025-06-02 18:07:33","2025-09-01 10:05:00"
116765,FR,0,FS2HT19FBGFR,24860,128000,,FS2HT19FBGFR,,"2025-06-02 18:07:33","2025-09-01 10:05:00"
116767,FR,0,FS2HT19FWHFR,24860,128000,,FS2HT19FWHFR,,"2025-06-02 18:07:34","2025-09-01 10:05:00"
116769,FR,0,FS2HT20FBGFR,22220,128000,,FS2HT20FBGFR,,"2025-06-02 18:07:34","2025-09-01 10:05:00"
116771,FR,0,FS2HT20FWHFR,22220,128000,,FS2HT20FWHFR,,"2025-06-02 18:07:34","2025-09-01 10:05:00"
116773,FR,0,FS2HT21FLVFR,33660,148000,,FS2HT21FLVFR,,"2025-06-02 18:07:34","2025-09-01 10:05:00"
116775,FR,0,FS2HT23FBKFR,20680,128000,,FS2HT23FBKFR,,"2025-06-02 18:07:35","2025-09-01 10:05:00"
116777,FR,0,FS2HT23FWHFR,20680,128000,,FS2HT23FWHFR,,"2025-06-02 18:07:35","2025-09-01 10:05:00"
116779,FR,0,FS2HT24FBKFR,26400,138000,,FS2HT24FBKFR,,"2025-06-02 18:07:35","2025-09-01 10:05:00"
116781,FR,0,FS2HT24FWHFR,26400,138000,,FS2HT24FWHFR,,"2025-06-02 18:07:35","2025-09-01 10:05:00"
116783,FR,0,FS2HT27FBKFR,30470,148000,,FS2HT27FBKFR,,"2025-06-02 18:07:36","2025-09-01 10:05:00"
116785,FR,0,FS2HT27FWHFR,30470,148000,,FS2HT27FWHFR,,"2025-06-02 18:07:36","2025-09-01 10:05:00"
116787,FR,0,FS2HT28FNVFR,18260,98000,,FS2HT28FNVFR,,"2025-06-02 18:07:36","2025-09-01 10:05:00"
116789,FR,0,FS2HT28FWHFR,18260,98000,,FS2HT28FWHFR,,"2025-06-02 18:07:36","2025-09-01 10:05:00"
116791,FR,0,FS2HT30FBKFR,18260,98000,,FS2HT30FBKFR,,"2025-06-02 18:07:36","2025-09-01 10:05:00"
116793,FR,0,FS2HT30FBLFR,18260,98000,,FS2HT30FBLFR,,"2025-06-02 18:07:37","2025-09-01 10:05:00"
116795,FR,0,FS2HT30FPKFR,18260,98000,,FS2HT30FPKFR,,"2025-06-02 18:07:37","2025-09-01 10:05:00"
116797,FR,0,FS2HT31FBKFR,23320,128000,,FS2HT31FBKFR,,"2025-06-02 18:07:37","2025-09-01 10:05:00"
116799,FR,0,FS2HT31FWHFR,23320,128000,,FS2HT31FWHFR,,"2025-06-02 18:07:37","2025-09-01 10:05:00"
116801,FR,0,FS2HT32FLVFR,18480,98000,,FS2HT32FLVFR,,"2025-06-02 18:07:38","2025-09-01 10:05:00"
116803,FR,0,FS2HT32FNVFR,18480,98000,,FS2HT32FNVFR,,"2025-06-02 18:07:38","2025-09-01 10:05:00"
116805,FR,0,FS2HT32FPKFR,18480,98000,,FS2HT32FPKFR,,"2025-06-02 18:07:38","2025-09-01 10:05:00"
116807,FR,0,FS2HT33FBKFR,23452,138000,,FS2HT33FBKFR,,"2025-06-02 18:07:38","2025-09-01 10:05:00"
116809,FR,0,FS2HT34FBKFR,15989,98000,,FS2HT34FBKFR,,"2025-06-02 18:07:39","2025-09-01 10:05:00"
116811,FR,0,FS2HT34FBLFR,15989,98000,,FS2HT34FBLFR,,"2025-06-02 18:07:39","2025-09-01 10:05:00"
116813,FR,0,FS2HT34FWHFR,15989,98000,,FS2HT34FWHFR,,"2025-06-02 18:07:39","2025-09-01 10:05:00"
116815,FR,0,FS2HT35FPKFR,14415,88000,,FS2HT35FPKFR,,"2025-06-02 18:07:39","2025-09-01 10:05:00"
116817,FR,0,FS2HT35FWHFR,14415,88000,,FS2HT35FWHFR,,"2025-06-02 18:07:39","2025-09-01 10:05:00"
116819,M,0,FS2JK01FNVM,79598,458000,,FS2JK01FNVM,,"2025-06-02 18:07:40","2025-09-01 10:05:00"
116820,S,0,FS2JK01FNVS,79598,458000,,FS2JK01FNVS,,"2025-06-02 18:07:40","2025-09-01 10:05:00"
116822,M,0,FS2JK01FWHM,79598,458000,,FS2JK01FWHM,,"2025-06-02 18:07:40","2025-09-01 10:05:00"
116823,S,0,FS2JK01FWHS,79598,458000,,FS2JK01FWHS,,"2025-06-02 18:07:40","2025-09-01 10:05:00"
116825,M,0,FS2JK02FBGM,80630,468000,,FS2JK02FBGM,,"2025-06-02 18:07:40","2025-11-03 17:09:00"
116826,S,2,FS2JK02FBGS,80630,468000,,FS2JK02FBGS,,"2025-06-02 18:07:41","2025-11-21 09:39:00"
116828,M,0,FS2JK02FWHM,80630,468000,,FS2JK02FWHM,,"2025-06-02 18:07:41","2025-10-19 14:41:00"
116829,S,1,FS2JK02FWHS,80630,468000,,FS2JK02FWHS,,"2025-06-02 18:07:41","2025-11-18 06:10:00"
116831,M,0,FS2OT01FBGM,197725,798000,,FS2OT01FBGM,,"2025-06-02 18:07:41","2025-09-01 10:05:00"
116832,S,0,FS2OT01FBGS,197725,798000,,FS2OT01FBGS,,"2025-06-02 18:07:41","2025-09-01 10:05:00"
116834,M,0,FS2OT01FNVM,197725,798000,,FS2OT01FNVM,,"2025-06-02 18:07:42","2025-09-01 10:05:00"
116835,S,0,FS2OT01FNVS,197725,798000,,FS2OT01FNVS,,"2025-06-02 18:07:42","2025-09-01 10:05:00"
116837,M,0,FS2OT03FLVM,79631,548000,,FS2OT03FLVM,,"2025-06-02 18:07:42","2025-09-01 10:05:00"
116838,S,0,FS2OT03FLVS,79631,548000,,FS2OT03FLVS,,"2025-06-02 18:07:42","2025-09-01 10:05:00"
116840,M,0,FS2OT03FWHM,79631,548000,,FS2OT03FWHM,,"2025-06-02 18:07:42","2025-09-01 10:05:00"
116841,S,0,FS2OT03FWHS,79631,548000,,FS2OT03FWHS,,"2025-06-02 18:07:43","2025-09-01 10:05:00"
